V1,V2,V3
-159.647632311978,22.4665271966527,-3293
-159.630919220056,22.4665271966527,-3266
-159.614206128134,22.4665271966527,-3157
-159.597493036212,22.4665271966527,-3157
-159.58077994429,22.4665271966527,-3101
-159.564066852368,22.4665271966527,-3101
-159.547353760446,22.4665271966527,-3161
-159.530640668524,22.4665271966527,-3161
-159.513927576602,22.4665271966527,-2648
-159.49721448468,22.4665271966527,-2648
-159.480501392758,22.4665271966527,-2538
-159.463788300836,22.4665271966527,-2468
-159.447075208914,22.4665271966527,-2504
-159.430362116992,22.4665271966527,-2507
-159.41364902507,22.4665271966527,-2632
-159.396935933148,22.4665271966527,-2695
-159.380222841226,22.4665271966527,-2962
-159.363509749304,22.4665271966527,-3188
-159.346796657382,22.4665271966527,-3188
-159.33008356546,22.4665271966527,-3253
-159.313370473538,22.4665271966527,-3253
-159.296657381616,22.4665271966527,-3299
-159.279944289694,22.4665271966527,-3299
-159.263231197772,22.4665271966527,-3325
-159.24651810585,22.4665271966527,-3325
-159.229805013928,22.4665271966527,-3331
-159.213091922006,22.4665271966527,-3355
-159.196378830084,22.4665271966527,-3361
-159.179665738162,22.4665271966527,-3387
-159.16295264624,22.4665271966527,-3416
-159.146239554318,22.4665271966527,-3445
-159.129526462396,22.4665271966527,-3476
-159.112813370474,22.4665271966527,-3538
-159.096100278552,22.4665271966527,-3538
-159.07938718663,22.4665271966527,-3634
-159.062674094708,22.4665271966527,-3634
-159.045961002786,22.4665271966527,-3766
-159.029247910864,22.4665271966527,-3766
-159.012534818942,22.4665271966527,-3854
-158.995821727019,22.4665271966527,-3854
-158.979108635098,22.4665271966527,-3875
-158.962395543175,22.4665271966527,-3851
-158.945682451253,22.4665271966527,-3889
-158.928969359331,22.4665271966527,-3927
-158.912256267409,22.4665271966527,-3966
-158.895543175487,22.4665271966527,-4009
-158.878830083565,22.4665271966527,-4055
-158.862116991643,22.4665271966527,-4141
-158.845403899721,22.4665271966527,-4141
-158.828690807799,22.4665271966527,-4165
-158.811977715877,22.4665271966527,-4165
-158.795264623955,22.4665271966527,-4344
-158.778551532033,22.4665271966527,-4344
-158.761838440111,22.4665271966527,-4496
-158.745125348189,22.4665271966527,-4496
-158.728412256267,22.4665271966527,-4580
-158.711699164345,22.4665271966527,-4655
-158.694986072423,22.4665271966527,-4687
-158.678272980501,22.4665271966527,-4683
-158.661559888579,22.4665271966527,-4695
-158.644846796657,22.4665271966527,-4706
-158.628133704735,22.4665271966527,-4736
-158.611420612813,22.4665271966527,-4876
-158.594707520891,22.4665271966527,-4876
-158.577994428969,22.4665271966527,-4884
-158.561281337047,22.4665271966527,-4884
-158.544568245125,22.4665271966527,-4893
-158.527855153203,22.4665271966527,-4893
-158.511142061281,22.4665271966527,-4910
-158.494428969359,22.4665271966527,-4910
-158.477715877437,22.4665271966527,-4922
-158.461002785515,22.4665271966527,-4933
-158.444289693593,22.4665271966527,-4939
-158.427576601671,22.4665271966527,-4925
-158.410863509749,22.4665271966527,-4912
-158.394150417827,22.4665271966527,-4922
-158.377437325905,22.4665271966527,-4922
-158.360724233983,22.4665271966527,-4908
-158.344011142061,22.4665271966527,-4908
-158.327298050139,22.4665271966527,-4877
-158.310584958217,22.4665271966527,-4877
-158.293871866295,22.4665271966527,-4848
-158.277158774373,22.4665271966527,-4848
-158.260445682451,22.4665271966527,-4852
-158.243732590529,22.4665271966527,-4852
-158.227019498607,22.4665271966527,-4840
-158.210306406685,22.4665271966527,-4831
-158.193593314763,22.4665271966527,-4838
-158.176880222841,22.4665271966527,-4805
-158.160167130919,22.4665271966527,-4807
-158.143454038997,22.4665271966527,-4816
-158.126740947075,22.4665271966527,-4821
-158.110027855153,22.4665271966527,-4822
-158.093314763231,22.4665271966527,-4822
-158.076601671309,22.4665271966527,-4819
-158.059888579387,22.4665271966527,-4819
-158.043175487465,22.4665271966527,-4829
-158.026462395543,22.4665271966527,-4829
-158.009749303621,22.4665271966527,-4835
-157.993036211699,22.4665271966527,-4835
-157.976323119777,22.4665271966527,-4867
-157.959610027855,22.4665271966527,-4872
-157.942896935933,22.4665271966527,-4866
-157.926183844011,22.4665271966527,-4868
-157.909470752089,22.4665271966527,-4865
-157.892757660167,22.4665271966527,-4870
-157.876044568245,22.4665271966527,-4870
-157.859331476323,22.4665271966527,-4873
-157.842618384401,22.4665271966527,-4873
-157.825905292479,22.4665271966527,-4872
-157.809192200557,22.4665271966527,-4872
-157.792479108635,22.4665271966527,-4870
-157.775766016713,22.4665271966527,-4870
-157.759052924791,22.4665271966527,-4866
-157.742339832869,22.4665271966527,-4866
-157.725626740947,22.4665271966527,-4860
-157.708913649025,22.4665271966527,-4854
-157.692200557103,22.4665271966527,-4850
-157.675487465181,22.4665271966527,-4846
-157.658774373259,22.4665271966527,-4844
-157.642061281337,22.4665271966527,-4842
-157.625348189415,22.4665271966527,-4835
-157.608635097493,22.4665271966527,-4822
-157.591922005571,22.4665271966527,-4822
-157.575208913649,22.4665271966527,-4809
-157.558495821727,22.4665271966527,-4809
-157.541782729805,22.4665271966527,-4796
-157.525069637883,22.4665271966527,-4796
-157.508356545961,22.4665271966527,-4788
-157.491643454039,22.4665271966527,-4788
-157.474930362117,22.4665271966527,-4785
-157.458217270195,22.4665271966527,-4782
-157.441504178273,22.4665271966527,-4780
-157.424791086351,22.4665271966527,-4780
-157.408077994429,22.4665271966527,-4778
-157.391364902507,22.4665271966527,-4772
-157.374651810585,22.4665271966527,-4764
-157.357938718663,22.4665271966527,-4760
-157.341225626741,22.4665271966527,-4760
-157.324512534819,22.4665271966527,-4762
-157.307799442897,22.4665271966527,-4762
-157.291086350975,22.4665271966527,-4751
-157.274373259053,22.4665271966527,-4751
-157.257660167131,22.4665271966527,-4751
-157.240947075209,22.4665271966527,-4751
-157.224233983287,22.4665271966527,-4746
-157.207520891365,22.4665271966527,-4729
-157.190807799443,22.4665271966527,-4701
-157.174094707521,22.4665271966527,-4662
-157.157381615599,22.4665271966527,-4544
-157.140668523677,22.4665271966527,-4466
-157.123955431755,22.4665271966527,-4454
-157.107242339833,22.4665271966527,-4585
-157.090529247911,22.4665271966527,-4585
-157.073816155989,22.4665271966527,-4684
-157.057103064067,22.4665271966527,-4684
-157.040389972145,22.4665271966527,-4663
-157.023676880223,22.4665271966527,-4663
-157.006963788301,22.4665271966527,-4672
-156.990250696379,22.4665271966527,-4672
-156.973537604457,22.4665271966527,-4649
-156.956824512535,22.4665271966527,-4581
-156.940111420613,22.4665271966527,-4502
-156.923398328691,22.4665271966527,-4569
-156.906685236769,22.4665271966527,-4652
-156.889972144847,22.4665271966527,-4607
-156.873259052925,22.4665271966527,-4569
-156.856545961003,22.4665271966527,-4663
-156.839832869081,22.4665271966527,-4663
-156.823119777159,22.4665271966527,-4701
-156.806406685237,22.4665271966527,-4701
-156.789693593315,22.4665271966527,-4688
-156.772980501393,22.4665271966527,-4688
-156.756267409471,22.4665271966527,-4700
-156.739554317549,22.4665271966527,-4700
-156.722841225627,22.4665271966527,-4699
-156.706128133705,22.4665271966527,-4691
-156.689415041783,22.4665271966527,-4683
-156.672701949861,22.4665271966527,-4671
-156.655988857939,22.4665271966527,-4666
-156.639275766017,22.4665271966527,-4662
-156.622562674095,22.4665271966527,-4661
-156.605849582173,22.4665271966527,-4651
-156.589136490251,22.4665271966527,-4651
-156.572423398329,22.4665271966527,-4627
-156.555710306407,22.4665271966527,-4627
-156.538997214485,22.4665271966527,-4599
-156.522284122563,22.4665271966527,-4599
-156.505571030641,22.4665271966527,-4590
-156.488857938719,22.4665271966527,-4590
-156.472144846797,22.4665271966527,-4594
-156.455431754875,22.4665271966527,-4589
-156.438718662953,22.4665271966527,-4584
-156.422005571031,22.4665271966527,-4583
-156.405292479109,22.4665271966527,-4583
-156.388579387187,22.4665271966527,-4585
-156.371866295265,22.4665271966527,-4585
-156.355153203343,22.4665271966527,-4576
-156.338440111421,22.4665271966527,-4576
-156.321727019499,22.4665271966527,-4568
-156.305013927577,22.4665271966527,-4568
-156.288300835655,22.4665271966527,-4561
-156.271587743733,22.4665271966527,-4561
-156.254874651811,22.4665271966527,-4575
-156.238161559889,22.4665271966527,-4575
-156.221448467967,22.4665271966527,-4566
-156.204735376045,22.4665271966527,-4557
-156.188022284123,22.4665271966527,-4559
-156.171309192201,22.4665271966527,-4561
-156.154596100279,22.4665271966527,-4554
-156.137883008357,22.4665271966527,-4545
-156.121169916435,22.4665271966527,-4537
-156.104456824513,22.4665271966527,-4529
-156.087743732591,22.4665271966527,-4529
-156.071030640669,22.4665271966527,-4519
-156.054317548747,22.4665271966527,-4519
-156.037604456825,22.4665271966527,-4511
-156.020891364902,22.4665271966527,-4511
-156.004178272981,22.4665271966527,-4506
-155.987465181058,22.4665271966527,-4506
-155.970752089136,22.4665271966527,-4503
-155.954038997214,22.4665271966527,-4502
-155.937325905292,22.4665271966527,-4500
-155.92061281337,22.4665271966527,-4495
-155.903899721448,22.4665271966527,-4490
-155.887186629526,22.4665271966527,-4487
-155.870473537604,22.4665271966527,-4484
-155.853760445682,22.4665271966527,-4471
-155.83704735376,22.4665271966527,-4471
-155.820334261838,22.4665271966527,-4460
-155.803621169916,22.4665271966527,-4460
-155.786908077994,22.4665271966527,-4458
-155.770194986072,22.4665271966527,-4458
-155.75348189415,22.4665271966527,-4450
-155.736768802228,22.4665271966527,-4450
-155.720055710306,22.4665271966527,-4449
-155.703342618384,22.4665271966527,-4447
-155.686629526462,22.4665271966527,-4450
-155.66991643454,22.4665271966527,-4453
-155.653203342618,22.4665271966527,-4456
-155.636490250696,22.4665271966527,-4455
-155.619777158774,22.4665271966527,-4446
-155.603064066852,22.4665271966527,-4418
-155.58635097493,22.4665271966527,-4418
-155.569637883008,22.4665271966527,-4403
-155.552924791086,22.4665271966527,-4403
-155.536211699164,22.4665271966527,-4414
-155.519498607242,22.4665271966527,-4414
-155.50278551532,22.4665271966527,-4432
-155.486072423398,22.4665271966527,-4432
-155.469359331476,22.4665271966527,-4436
-155.452646239554,22.4665271966527,-4428
-155.435933147632,22.4665271966527,-4420
-155.41922005571,22.4665271966527,-4417
-155.402506963788,22.4665271966527,-4419
-155.385793871866,22.4665271966527,-4417
-155.369080779944,22.4665271966527,-4417
-155.352367688022,22.4665271966527,-4435
-155.3356545961,22.4665271966527,-4435
-155.318941504178,22.4665271966527,-4453
-155.302228412256,22.4665271966527,-4453
-155.285515320334,22.4665271966527,-4444
-155.268802228412,22.4665271966527,-4444
-155.25208913649,22.4665271966527,-4438
-155.235376044568,22.4665271966527,-4438
-155.218662952646,22.4665271966527,-4432
-155.201949860724,22.4665271966527,-4430
-155.185236768802,22.4665271966527,-4428
-155.16852367688,22.4665271966527,-4428
-155.151810584958,22.4665271966527,-4450
-155.135097493036,22.4665271966527,-4471
-155.118384401114,22.4665271966527,-4501
-155.101671309192,22.4665271966527,-4553
-155.08495821727,22.4665271966527,-4553
-155.068245125348,22.4665271966527,-4573
-155.051532033426,22.4665271966527,-4573
-155.034818941504,22.4665271966527,-4564
-155.018105849582,22.4665271966527,-4564
-155.00139275766,22.4665271966527,-4550
-154.984679665738,22.4665271966527,-4550
-154.967966573816,22.4665271966527,-4539
-154.951253481894,22.4665271966527,-4528
-154.934540389972,22.4665271966527,-4511
-154.91782729805,22.4665271966527,-4491
-154.901114206128,22.4665271966527,-4470
-154.884401114206,22.4665271966527,-4455
-154.867688022284,22.4665271966527,-4444
-154.850974930362,22.4665271966527,-4454
-154.83426183844,22.4665271966527,-4454
-154.817548746518,22.4665271966527,-4430
-154.800835654596,22.4665271966527,-4430
-154.784122562674,22.4665271966527,-4416
-154.767409470752,22.4665271966527,-4416
-154.75069637883,22.4665271966527,-4410
-154.733983286908,22.4665271966527,-4410
-154.717270194986,22.4665271966527,-4422
-154.700557103064,22.4665271966527,-4416
-154.683844011142,22.4665271966527,-4406
-154.66713091922,22.4665271966527,-4389
-154.650417827298,22.4665271966527,-4423
-154.633704735376,22.4665271966527,-4461
-154.616991643454,22.4665271966527,-4488
-154.600278551532,22.4665271966527,-4488
-154.58356545961,22.4665271966527,-4488
-154.566852367688,22.4665271966527,-4414
-154.550139275766,22.4665271966527,-4414
-154.533426183844,22.4665271966527,-4374
-154.516713091922,22.4665271966527,-4374
-154.5,22.4665271966527,-4308
-160.5,22.4497907949791,-4476
-160.483286908078,22.4497907949791,-4476
-160.466573816156,22.4497907949791,-4476
-160.449860724234,22.4497907949791,-4476
-160.433147632312,22.4497907949791,-4478
-160.41643454039,22.4497907949791,-4478
-160.399721448468,22.4497907949791,-4478
-160.383008356546,22.4497907949791,-4474
-160.366295264624,22.4497907949791,-4456
-160.349582172702,22.4497907949791,-4456
-160.33286908078,22.4497907949791,-4437
-160.316155988858,22.4497907949791,-4437
-160.299442896936,22.4497907949791,-4417
-160.282729805014,22.4497907949791,-4417
-160.266016713092,22.4497907949791,-4398
-160.24930362117,22.4497907949791,-4398
-160.232590529248,22.4497907949791,-4391
-160.215877437326,22.4497907949791,-4386
-160.199164345404,22.4497907949791,-4384
-160.182451253482,22.4497907949791,-4384
-160.16573816156,22.4497907949791,-4386
-160.149025069638,22.4497907949791,-4391
-160.132311977716,22.4497907949791,-4396
-160.115598885794,22.4497907949791,-4437
-160.098885793872,22.4497907949791,-4437
-160.08217270195,22.4497907949791,-4463
-160.065459610028,22.4497907949791,-4463
-160.048746518106,22.4497907949791,-4451
-160.032033426184,22.4497907949791,-4451
-160.015320334262,22.4497907949791,-4351
-159.99860724234,22.4497907949791,-4351
-159.981894150418,22.4497907949791,-4282
-159.965181058496,22.4497907949791,-4215
-159.948467966574,22.4497907949791,-4142
-159.931754874652,22.4497907949791,-4068
-159.91504178273,22.4497907949791,-3997
-159.898328690808,22.4497907949791,-3904
-159.881615598886,22.4497907949791,-3976
-159.864902506964,22.4497907949791,-3945
-159.848189415042,22.4497907949791,-3945
-159.83147632312,22.4497907949791,-3647
-159.814763231198,22.4497907949791,-3647
-159.798050139276,22.4497907949791,-3539
-159.781337047354,22.4497907949791,-3539
-159.764623955432,22.4497907949791,-3446
-159.74791086351,22.4497907949791,-3446
-159.731197771588,22.4497907949791,-3398
-159.714484679666,22.4497907949791,-3345
-159.697771587744,22.4497907949791,-3294
-159.681058495822,22.4497907949791,-3240
-159.6643454039,22.4497907949791,-3186
-159.647632311978,22.4497907949791,-3147
-159.630919220056,22.4497907949791,-3135
-159.614206128134,22.4497907949791,-2997
-159.597493036212,22.4497907949791,-2997
-159.58077994429,22.4497907949791,-2913
-159.564066852368,22.4497907949791,-2913
-159.547353760446,22.4497907949791,-3053
-159.530640668524,22.4497907949791,-3053
-159.513927576602,22.4497907949791,-2558
-159.49721448468,22.4497907949791,-2558
-159.480501392758,22.4497907949791,-2354
-159.463788300836,22.4497907949791,-2416
-159.447075208914,22.4497907949791,-2522
-159.430362116992,22.4497907949791,-2544
-159.41364902507,22.4497907949791,-2656
-159.396935933148,22.4497907949791,-3014
-159.380222841226,22.4497907949791,-3083
-159.363509749304,22.4497907949791,-3108
-159.346796657382,22.4497907949791,-3108
-159.33008356546,22.4497907949791,-3207
-159.313370473538,22.4497907949791,-3207
-159.296657381616,22.4497907949791,-3262
-159.279944289694,22.4497907949791,-3262
-159.263231197772,22.4497907949791,-3296
-159.24651810585,22.4497907949791,-3296
-159.229805013928,22.4497907949791,-3300
-159.213091922006,22.4497907949791,-3339
-159.196378830084,22.4497907949791,-3340
-159.179665738162,22.4497907949791,-3367
-159.16295264624,22.4497907949791,-3395
-159.146239554318,22.4497907949791,-3423
-159.129526462396,22.4497907949791,-3454
-159.112813370474,22.4497907949791,-3514
-159.096100278552,22.4497907949791,-3514
-159.07938718663,22.4497907949791,-3631
-159.062674094708,22.4497907949791,-3631
-159.045961002786,22.4497907949791,-3764
-159.029247910864,22.4497907949791,-3764
-159.012534818942,22.4497907949791,-3816
-158.995821727019,22.4497907949791,-3816
-158.979108635098,22.4497907949791,-3819
-158.962395543175,22.4497907949791,-3848
-158.945682451253,22.4497907949791,-3889
-158.928969359331,22.4497907949791,-3928
-158.912256267409,22.4497907949791,-3968
-158.895543175487,22.4497907949791,-4008
-158.878830083565,22.4497907949791,-4057
-158.862116991643,22.4497907949791,-4150
-158.845403899721,22.4497907949791,-4150
-158.828690807799,22.4497907949791,-4109
-158.811977715877,22.4497907949791,-4109
-158.795264623955,22.4497907949791,-4338
-158.778551532033,22.4497907949791,-4338
-158.761838440111,22.4497907949791,-4500
-158.745125348189,22.4497907949791,-4500
-158.728412256267,22.4497907949791,-4567
-158.711699164345,22.4497907949791,-4618
-158.694986072423,22.4497907949791,-4617
-158.678272980501,22.4497907949791,-4619
-158.661559888579,22.4497907949791,-4706
-158.644846796657,22.4497907949791,-4722
-158.628133704735,22.4497907949791,-4788
-158.611420612813,22.4497907949791,-4850
-158.594707520891,22.4497907949791,-4850
-158.577994428969,22.4497907949791,-4882
-158.561281337047,22.4497907949791,-4882
-158.544568245125,22.4497907949791,-4897
-158.527855153203,22.4497907949791,-4897
-158.511142061281,22.4497907949791,-4914
-158.494428969359,22.4497907949791,-4914
-158.477715877437,22.4497907949791,-4925
-158.461002785515,22.4497907949791,-4935
-158.444289693593,22.4497907949791,-4941
-158.427576601671,22.4497907949791,-4929
-158.410863509749,22.4497907949791,-4922
-158.394150417827,22.4497907949791,-4920
-158.377437325905,22.4497907949791,-4916
